DRUG,CID,TAD,TIME,DV,LESIONNAME,LESIONGROUP,SET
TBAJ-876,26,24,336,0.878,normal,Lung,Other
TBAJ-876,26,24,336,0.84,normal,Lung,Other
TBAJ-876,27,24,336,0.981,normal,Lung,Other
TBAJ-876,27,24,336,1.72,normal,Lung,Other
TBAJ-876,27,24,336,1.54,normal,Lung,Other
TBAJ-876,27,24,336,3.08,normal,Lung,Other
TBAJ-876,27,24,336,2.13,normal,Lung,Other
TBAJ-876,27,24,336,1.69,normal,Lung,Other
TBAJ-876,30,24,336,0.692,normal,Lung,Other
TBAJ-876,30,24,336,0.808,normal,Lung,Other
TBAJ-876,30,24,336,0.889,normal,Lung,Other
TBAJ-876,30,24,336,0.77,normal,Lung,Other
TBAJ-876,30,24,336,0.728,normal,Lung,Other
TBAJ-876,30,24,336,0.507,normal,Lung,Other
TBAJ-876,28,24,672,0.692,normal,Lung,Other
TBAJ-876,28,24,672,0.831,normal,Lung,Other
TBAJ-876,28,24,672,0.713,normal,Lung,Other
TBAJ-876,28,24,672,1.24,normal,Lung,Other
TBAJ-876,28,24,672,0.665,normal,Lung,Other
TBAJ-876,28,24,672,0.27,normal,Lung,Other
TBAJ-876,29,24,672,0.405,normal,Lung,Other
TBAJ-876,29,24,672,0.737,normal,Lung,Other
TBAJ-876,29,24,672,0.442,normal,Lung,Other
TBAJ-876,29,24,672,0.642,normal,Lung,Other
TBAJ-876,29,24,672,0.681,normal,Lung,Other
TBAJ-876,29,24,672,0.698,normal,Lung,Other
TBAJ-876,34,24,672,0.682,normal,Lung,Other
TBAJ-876,34,24,672,1.01,normal,Lung,Other
TBAJ-876,34,24,672,0.7,normal,Lung,Other
TBAJ-876,34,24,672,1.46,normal,Lung,Other
TBAJ-876,34,24,672,1.32,normal,Lung,Other
TBAJ-876,34,24,672,0.661,normal,Lung,Other
TBAJ-876,31,24,336,0.409,normal,Lung,Other
TBAJ-876,31,24,336,0.688,normal,Lung,Other
TBAJ-876,31,24,336,0.644,normal,Lung,Other
TBAJ-876,31,24,336,0.991,normal,Lung,Other
TBAJ-876,31,24,336,0.681,normal,Lung,Other
TBAJ-876,31,24,336,0.283,normal,Lung,Other
TBAJ-876,32,24,336,0.252,normal,Lung,Other
TBAJ-876,32,24,336,0.704,normal,Lung,Other
TBAJ-876,32,24,336,0.35,normal,Lung,Other
TBAJ-876,32,24,336,0.464,normal,Lung,Other
TBAJ-876,32,24,336,0.281,normal,Lung,Other
TBAJ-876,32,24,336,0.263,normal,Lung,Other
TBAJ-876,33,24,336,1.24,normal,Lung,Other
TBAJ-876,33,24,336,2.42,normal,Lung,Other
TBAJ-876,33,24,336,0.926,normal,Lung,Other
TBAJ-876,33,24,336,3.34,normal,Lung,Other
TBAJ-876,33,24,336,3.88,normal,Lung,Other
TBAJ-876,33,24,336,1.13,normal,Lung,Other
TBAJ-876,35,24,672,1.01,normal,Lung,Other
TBAJ-876,35,24,672,2.06,normal,Lung,Other
TBAJ-876,35,24,672,0.956,normal,Lung,Other
TBAJ-876,35,24,672,1.28,normal,Lung,Other
TBAJ-876,35,24,672,2.15,normal,Lung,Other
TBAJ-876,35,24,672,0.911,normal,Lung,Other
TBAJ-876,36,24,672,0.872,normal,Lung,Other
TBAJ-876,36,24,672,2.09,normal,Lung,Other
TBAJ-876,36,24,672,2.13,normal,Lung,Other
TBAJ-876,36,24,672,1.66,normal,Lung,Other
TBAJ-876,36,24,672,1.26,normal,Lung,Other
TBAJ-876,37,24,672,1.3,normal,Lung,Other
TBAJ-876,37,24,672,5.75,normal,Lung,Other
TBAJ-876,37,24,672,1.99,normal,Lung,Other
TBAJ-876,37,24,672,5.34,normal,Lung,Other
TBAJ-876,37,24,672,2.25,normal,Lung,Other
TBAJ-876,37,24,672,1.57,normal,Lung,Other
TBAJ-876,38,24,334.75,3.59,normal,Lung,Other
TBAJ-876,38,24,334.75,2.57,normal,Lung,Other
TBAJ-876,38,24,334.75,1.09,caseum,Caseum,Other
TBAJ-876,38,24,334.75,0.337,caseum,Caseum,Other
TBAJ-876,38,24,334.75,0.277,caseum,Caseum,Other
TBAJ-876,38,24,334.75,10.5,cellular,Cellular,Other
TBAJ-876,38,24,334.75,11.9,cellular,Cellular,Other
TBAJ-876,38,24,334.75,11.6,cellular,Cellular,Other
TBAJ-876,38,24,334.75,12.6,cellular,Cellular,Other
TBAJ-876,39,24,333.8,21.1,normal,Lung,Other
TBAJ-876,39,24,333.8,28.4,normal,Lung,Other
TBAJ-876,39,24,333.8,0.275,caseum,Caseum,Other
TBAJ-876,39,24,333.8,14.8,cellular,Cellular,Other
TBAJ-876,39,24,333.8,8.93,cellular,Cellular,Other
TBAJ-876,39,24,333.8,9.43,cellular,Cellular,Other
TBAJ-876,39,24,333.8,19.9,cellular,Cellular,Other
TBAJ-876,39,24,333.8,19.2,cellular,Cellular,Other
TBAJ-876,42,24,334.25,0.0999,caseum,Caseum,Other
TBAJ-876,42,24,334.25,6.35,normal,Lung,Other
TBAJ-876,42,24,334.25,6.81,normal,Lung,Other
TBAJ-876,42,24,334.25,0.609,caseum,Caseum,Other
TBAJ-876,42,24,334.25,11.2,cellular,Cellular,Other
TBAJ-876,42,24,334.25,11.2,cellular,Cellular,Other
TBAJ-876,40,24,669.8333333,7.91,normal,Lung,Other
TBAJ-876,40,24,669.8333333,7.43,normal,Lung,Other
TBAJ-876,40,24,669.8333333,1.33,caseum,Caseum,Other
TBAJ-876,40,24,669.8333333,1.32,caseum,Caseum,Other
TBAJ-876,40,24,669.8333333,1.3,caseum,Caseum,Other
TBAJ-876,40,24,669.8333333,31.7,cellular,Cellular,Other
TBAJ-876,40,24,669.8333333,10.2,cellular,Cellular,Other
TBAJ-876,40,24,669.8333333,5.24,cellular,Cellular,Other
TBAJ-876,40,24,669.8333333,3.34,cellular,Cellular,Other
TBAJ-876,41,24,669.0833333,16.3,normal,Lung,Other
TBAJ-876,41,24,669.0833333,11.4,normal,Lung,Other
TBAJ-876,41,24,669.0833333,0.373,caseum,Caseum,Other
TBAJ-876,41,24,669.0833333,0.527,caseum,Caseum,Other
TBAJ-876,41,24,669.0833333,12.8,cellular,Cellular,Other
TBAJ-876,41,24,669.0833333,15.3,cellular,Cellular,Other
TBAJ-876-M3,12,24,48,0.0096,Inner Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,0.0552,Liquid Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,1.21,Outer Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,11.3,Inner Cellular,Cellular,Other
TBAJ-876-M3,12,24,48,29,Outer Cellular,Cellular,Other
TBAJ-876-M3,12,24,48,76.4,Uninvolved,Lung,Other
TBAJ-876-M3,12,24,48,0.0514,Inner Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,2.36,Outer Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,13.8,Cellular,Cellular,Other
TBAJ-876-M3,12,24,48,63.2,Uninvolved,Lung,Other
TBAJ-876-M3,12,24,48,0.037,Inner Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,0.734,Outer Caseum,Caseum,Other
TBAJ-876-M3,12,24,48,15.2,Cellular,Cellular,Other
TBAJ-876-M3,12,24,48,63.6,Uninvolved,Lung,Other
TBAJ-876-M3,13,24,48,0.0174,Inner Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,0.00267,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,13,24,48,0.00379,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,13,24,48,0.122,Outer Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,0.163,Outer Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,9.34,Inner Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,70.3,Outer Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,2.15,Inner Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,20.2,Outer Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,48.1,Uninvolved,Lung,Other
TBAJ-876-M3,13,24,48,41.4,Uninvolved ,Lung,Other
TBAJ-876-M3,13,24,48,0.035,Inner Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,0.612,Outer Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,22.8,Inner Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,73.4,Outer Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,43.4,Uninvolved,Lung,Other
TBAJ-876-M3,13,24,48,0.47,Outer Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,26.3,Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,51.4,Uninvolved,Lung,Other
TBAJ-876-M3,13,24,48,0.348,Outer Caseum,Caseum,Other
TBAJ-876-M3,13,24,48,8.52,Inner Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,61.5,Outer Cellular,Cellular,Other
TBAJ-876-M3,13,24,48,44,Uninvolved,Lung,Other
TBAJ-876-M3,14,24,72,0.0366,Inner Caseum,Caseum,Other
TBAJ-876-M3,14,24,72,0.00303,Inner Caseum -1,Caseum,Other
TBAJ-876-M3,14,24,72,0.0175,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,14,24,72,0.0924,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,14,24,72,1.14,Outer Caseum,Caseum,Other
TBAJ-876-M3,14,24,72,1.14,Outer Caseum,Caseum,Other
TBAJ-876-M3,14,24,72,78.2,Cellular,Cellular,Other
TBAJ-876-M3,14,24,72,9.9,Inner Cellular,Cellular,Other
TBAJ-876-M3,14,24,72,97.9,Outer Cellular,Cellular,Other
TBAJ-876-M3,14,24,72,64.6,Uninvolved,Lung,Other
TBAJ-876-M3,14,24,72,38.1,Uninvolved ,Lung,Other
TBAJ-876-M3,15,24,72,0.0901,Inner Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,1.82,Outer Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,2.73,Inner Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,50.1,Outer Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,55.6,Uninvolved,Lung,Other
TBAJ-876-M3,15,24,72,0.0249,Inner Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,1.04,Outer Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,7.25,Inner Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,69.7,Outer Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,56.6,Uninvolved,Lung,Other
TBAJ-876-M3,15,24,72,1.19,Inner Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,0.746,Outer Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,5.75,Inner Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,52.5,Outer Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,66.4,Uninvolved,Lung,Other
TBAJ-876-M3,15,24,72,0.026,Inner Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,0.0301,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,15,24,72,0.107,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,15,24,72,1.16,Outer Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,1.69,Outer Caseum,Caseum,Other
TBAJ-876-M3,15,24,72,71.8,Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,53.8,Cellular,Cellular,Other
TBAJ-876-M3,15,24,72,130,Uninvolved,Lung,Other
TBAJ-876-M3,15,24,72,90.2,Uninvolved ,Lung,Other
TBAJ-876-M3,16,72,120,0.604,Inner Caseum,Caseum,Other
TBAJ-876-M3,16,72,120,8.87,Outer Caseum,Caseum,Other
TBAJ-876-M3,16,72,120,23,Inner Cellular,Cellular,Other
TBAJ-876-M3,16,72,120,58.9,Outer Cellular,Cellular,Other
TBAJ-876-M3,16,72,120,30.1,Uninvolved,Lung,Other
TBAJ-876-M3,18,48,96,0.0551,Inner Caseum,Caseum,Other
TBAJ-876-M3,18,48,96,1.01,Outer Caseum,Caseum,Other
TBAJ-876-M3,18,48,96,37.4,Cellular,Cellular,Other
TBAJ-876-M3,18,48,96,35.3,Uninvolved,Lung,Other
TBAJ-876-M3,18,48,96,1.11,Outer Caseum,Caseum,Other
TBAJ-876-M3,18,48,96,36.6,Cellular,Cellular,Other
TBAJ-876-M3,18,48,96,79.8,Uninvolved,Lung,Other
TBAJ-876-M3,19,6,54,0.0115,Inner Caseum,Caseum,Other
TBAJ-876-M3,19,6,54,0.522,Outer Caseum,Caseum,Other
TBAJ-876-M3,19,6,54,13.9,Inner Cellular,Cellular,Other
TBAJ-876-M3,19,6,54,40.1,Outer Cellular,Cellular,Other
TBAJ-876-M3,19,6,54,68.4,Uninvolved,Lung,Other
TBAJ-876-M3,22,6,54,0.0573,Inner Caseum,Caseum,Other
TBAJ-876-M3,22,6,54,0.625,Outer Caseum,Caseum,Other
TBAJ-876-M3,22,6,54,12.9,Cellular,Cellular,Other
TBAJ-876-M3,22,6,54,19.9,Uninvolved,Lung,Other
TBAJ-876-M3,22,6,54,0.0388,Inner Caseum,Caseum,Other
TBAJ-876-M3,22,6,54,0.695,Outer Caseum,Caseum,Other
TBAJ-876-M3,22,6,54,17.5,Inner Cellular,Cellular,Other
TBAJ-876-M3,22,6,54,51,Outer Cellular,Cellular,Other
TBAJ-876-M3,22,6,54,39.9,Uninvolved,Lung,Other
TBAJ-876-M3,29,24,672,0.0474,Inner Caseum -1,Caseum,Other
TBAJ-876-M3,29,24,672,0.0392,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,29,24,672,0.0347,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,29,24,672,0.174,Outer Caseum,Caseum,Other
TBAJ-876-M3,29,24,672,0.439,Inner Cellular,Cellular,Other
TBAJ-876-M3,29,24,672,3.76,Outer Cellular,Cellular,Other
TBAJ-876-M3,29,24,672,0.851,Uninvolved ,Lung,Other
TBAJ-876-M3,30,24,336,0.017,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,30,24,336,0.0235,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,30,24,336,0.522,Outer Caseum,Caseum,Other
TBAJ-876-M3,30,24,336,1.78,Cellular,Cellular,Other
TBAJ-876-M3,30,24,336,2.45,Uninvolved ,Lung,Other
TBAJ-876-M3,30,24,336,0.00797,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,30,24,336,0.0241,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,30,24,336,0.482,Outer Caseum,Caseum,Other
TBAJ-876-M3,30,24,336,1.28,Inner Cellular,Cellular,Other
TBAJ-876-M3,30,24,336,6.74,Outer Cellular,Cellular,Other
TBAJ-876-M3,30,24,336,4.09,Uninvolved ,Lung,Other
TBAJ-876-M3,30,24,336,0.0101,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,30,24,336,0.0114,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,30,24,336,0.529,Outer Caseum,Caseum,Other
TBAJ-876-M3,30,24,336,1.77,Cellular,Cellular,Other
TBAJ-876-M3,30,24,336,4.58,Uninvolved ,Lung,Other
TBAJ-876-M3,30,24,336,0.0358,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,30,24,336,0.0171,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,30,24,336,0.376,Outer Caseum,Caseum,Other
TBAJ-876-M3,30,24,336,2.54,Cellular,Cellular,Other
TBAJ-876-M3,30,24,336,4.4,Uninvolved ,Lung,Other
TBAJ-876-M3,33,24,336,0.0222,Inner Caseum -1,Caseum,Other
TBAJ-876-M3,33,24,336,0.0265,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,33,24,336,0.029,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,33,24,336,0.0329,Inner Caseum -4,Caseum,Other
TBAJ-876-M3,33,24,336,0.125,Outer Caseum,Caseum,Other
TBAJ-876-M3,33,24,336,6.9,Inner Cellular,Cellular,Other
TBAJ-876-M3,33,24,336,17.3,Outer Cellular,Cellular,Other
TBAJ-876-M3,33,24,336,6.65,Uninvolved ,Lung,Other
TBAJ-876-M3,33,24,336,0.0106,Inner Caseum -1,Caseum,Other
TBAJ-876-M3,33,24,336,0.0145,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,33,24,336,0.00546,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,33,24,336,0.365,Outer Caseum,Caseum,Other
TBAJ-876-M3,33,24,336,2.56,Cellular,Cellular,Other
TBAJ-876-M3,33,24,336,3.64,Uninvolved ,Lung,Other
TBAJ-876-M3,33,24,336,0.00525,Inner Caseum -1,Caseum,Other
TBAJ-876-M3,33,24,336,0.0152,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,33,24,336,0.0351,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,33,24,336,0.168,Outer Caseum,Caseum,Other
TBAJ-876-M3,33,24,336,1.59,Inner Cellular,Cellular,Other
TBAJ-876-M3,33,24,336,11.1,Outer Cellular,Cellular,Other
TBAJ-876-M3,33,24,336,5.38,Uninvolved ,Lung,Other
TBAJ-876-M3,37,24,672,0.00661,Inner Caseum -1,Caseum,Other
TBAJ-876-M3,37,24,672,0.00383,Inner Caseum -2,Caseum,Other
TBAJ-876-M3,37,24,672,0.0158,Inner Caseum -3,Caseum,Other
TBAJ-876-M3,37,24,672,1.47,Outer Caseum,Caseum,Other
TBAJ-876-M3,37,24,672,10.2,Cellular,Cellular,Other
TBAJ-876-M3,37,24,672,4.34,Uninvolved ,Lung,Other
TBAJ-876-M3,38,24,334.75,0.0209,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.0722,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.0767,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.115,Inner Caseum-4,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.267,Whole Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.4,Outer Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,9.52,Cellular,Cellular,Other
TBAJ-876-M3,38,24,334.75,0.251,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.283,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.183,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.927,Whole Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,3.58,Outer Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,11.4,Cellular,Cellular,Other
TBAJ-876-M3,38,24,334.75,0.109,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.146,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.097,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.172,Inner Caseum-4,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.4,Whole Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.855,Outer Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,4.1,Cellular,Cellular,Other
TBAJ-876-M3,38,24,334.75,0.0705,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.153,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.147,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.136,Inner Caseum-4,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.455,Whole Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,1.21,Outer Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,5.02,Cellular,Cellular,Other
TBAJ-876-M3,38,24,334.75,0.442,Caseum,Caseum,Other
TBAJ-876-M3,38,24,334.75,0.557,Cavity Caseum,Cavity,Other
TBAJ-876-M3,38,24,334.75,16,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,38,24,334.75,16.4,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,38,24,334.75,13.8,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,38,24,334.75,15.1,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,39,24,333.8,0.114,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,39,24,333.8,0.0664,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,39,24,333.8,0.08,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,39,24,333.8,0.36,Whole Caseum,Caseum,Other
TBAJ-876-M3,39,24,333.8,1.39,Outer Caseum,Caseum,Other
TBAJ-876-M3,39,24,333.8,18.2,Cellular,Cellular,Other
TBAJ-876-M3,39,24,333.8,52.2,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,39,24,333.8,50.2,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,39,24,333.8,57.1,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,39,24,333.8,55.2,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,40,24,669.8333333,0.02,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.561,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.539,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,1.88,Whole Caseum,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,3.37,Outer Caseum,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,6.51,Cellular,Cellular,Other
TBAJ-876-M3,40,24,669.8333333,0.111,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.327,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.319,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,1.95,Whole Caseum,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,3.32,Outer Caseum,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,8.32,Cellular,Cellular,Other
TBAJ-876-M3,40,24,669.8333333,0.301,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.223,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.128,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.319,Whole Caseum,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,0.849,Outer Caseum,Caseum,Other
TBAJ-876-M3,40,24,669.8333333,12.2,Cellular,Cellular,Other
TBAJ-876-M3,40,24,669.8333333,31.5,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,40,24,669.8333333,34.8,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,40,24,669.8333333,42.3,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,40,24,669.8333333,36.1,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,41,24,669.0833333,0.087,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,0.175,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,0.155,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,0.935,Whole Caseum,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,2.51,Outer Caseum,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,4.64,Cellular,Cellular,Other
TBAJ-876-M3,41,24,669.0833333,0.15,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,0.397,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,16.1,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,1.07,Whole Caseum,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,1.14,Outer Caseum,Caseum,Other
TBAJ-876-M3,41,24,669.0833333,26.8,Cellular,Cellular,Other
TBAJ-876-M3,41,24,669.0833333,62,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,41,24,669.0833333,59.3,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,41,24,669.0833333,45.2,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,41,24,669.0833333,49.1,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,42,24,334.25,0.0345,Inner Caseum-1,Caseum,Other
TBAJ-876-M3,42,24,334.25,0.0317,Inner Caseum-2,Caseum,Other
TBAJ-876-M3,42,24,334.25,0.167,Inner Caseum-3,Caseum,Other
TBAJ-876-M3,42,24,334.25,0.968,Whole Caseum,Caseum,Other
TBAJ-876-M3,42,24,334.25,2.56,Outer Caseum,Caseum,Other
TBAJ-876-M3,42,24,334.25,15.4,Cellular,Cellular,Other
TBAJ-876-M3,42,24,334.25,14.7,Uninvolved Lung,Lung,Other
TBAJ-876-M3,42,24,334.25,1.61,Whole Caseum,Caseum,Other
TBAJ-876-M3,42,24,334.25,24.8,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,42,24,334.25,21.4,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,42,24,334.25,26.8,Uninvolved Lung-1,Lung,Other
TBAJ-876-M3,42,24,334.25,24.4,Uninvolved Lung-2,Lung,Other
TBAJ-876-M3,19,6,54,51.6,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,49.5,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,71.8,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,87.5,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,63.7,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,92,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,104,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,101,cellular,Cellular,Other
TBAJ-876-M3,19,6,54,85.3,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,43.2,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,39,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,46.9,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,48.5,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,63.9,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,34,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,76.1,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,50.8,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,74.8,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,60.4,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,79.3,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,61.6,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,27.5,cellular,Cellular,Other
TBAJ-876-M3,20,6,54,35,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,75.8,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,89,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,61.7,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,70.9,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,96.6,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,108,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,84.6,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,63.3,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,64.2,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,95.6,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,73,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,73.2,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,67.2,cellular,Cellular,Other
TBAJ-876-M3,21,6,54,83.6,cellular,Cellular,Other
TBAJ-876-M3,22,6,54,61.3,cellular,Cellular,Other
TBAJ-876-M3,22,6,54,42.3,cellular,Cellular,Other
TBAJ-876-M3,22,6,54,48.2,cellular,Cellular,Other
TBAJ-876-M3,22,6,54,71.1,cellular,Cellular,Other
TBAJ-876-M3,22,6,54,57.7,cellular,Cellular,Other
